Date,Time,Currency,Impact,Event,Previous,Forecast,Actual
May23.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May23.2023,14::59,N/A,N/A,N/A,N/A,N/A,N/A
May23.2023,15::00,N/A,N/A,N/A,N/A,N/A,N/A
May23.2023,15::35,N/A,N/A,N/A,N/A,N/A,N/A
May23.2023,18::50,N/A,N/A,N/A,N/A,N/A,N/A
May23.2023,23::45,N/A,N/A,N/A,N/A,N/A,N/A
May23.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May24.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May24.2023,01::30,N/A,N/A,N/A,N/A,N/A,N/A
May24.2023,03::00,N/A,N/A,N/A,N/A,N/A,N/A
May24.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May24.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May24.2023,04::00,N/A,N/A,N/A,N/A,N/A,N/A
May24.2023,07::00,N/A,N/A,N/A,N/A,N/A,N/A
May24.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May24.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May24.2023,07::02,N/A,N/A,N/A,N/A,N/A,N/A
May24.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May24.2023,09::00,N/A,N/A,N/A,N/A,N/A,N/A
May24.2023,09::30,N/A,N/A,N/A,N/A,N/A,N/A
May24.2023,10::30,N/A,N/A,N/A,N/A,N/A,N/A
May24.2023,11::00,N/A,N/A,N/A,N/A,N/A,N/A
May24.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May24.2023,11::33,N/A,N/A,N/A,N/A,N/A,N/A
May24.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
May24.2023,13::57,N/A,N/A,N/A,N/A,N/A,N/A
May24.2023,14::00,N/A,N/A,N/A,N/A,N/A,N/A
May24.2023,15::05,N/A,N/A,N/A,N/A,N/A,N/A
May24.2023,15::30,N/A,N/A,N/A,N/A,N/A,N/A
May24.2023,19::00,N/A,N/A,N/A,N/A,N/A,N/A
May25.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May25.2023,07::00,N/A,N/A,N/A,N/A,N/A,N/A
May25.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May25.2023,09::35,N/A,N/A,N/A,N/A,N/A,N/A
May25.2023,11::00,N/A,N/A,N/A,N/A,N/A,N/A
May25.2023,11::30,N/A,N/A,N/A,N/A,N/A,N/A
May25.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
May25.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May25.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May25.2023,14::00,N/A,N/A,N/A,N/A,N/A,N/A
May25.2023,15::00,N/A,N/A,N/A,N/A,N/A,N/A
May25.2023,15::30,N/A,N/A,N/A,N/A,N/A,N/A
May25.2023,17::30,N/A,N/A,N/A,N/A,N/A,N/A
May26.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May26.2023,12::30,N/A,N/A,N/A,N/A,N/A,N/A
May26.2023,12::50,N/A,N/A,N/A,N/A,N/A,N/A
May26.2023,02::30,N/A,N/A,N/A,N/A,N/A,N/A
May26.2023,07::00,N/A,N/A,N/A,N/A,N/A,N/A
May26.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
May26.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May26.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May26.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May26.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May26.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May26.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May26.2023,15::00,N/A,N/A,N/A,N/A,N/A,N/A
May26.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May27.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May27.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May28.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May28.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May29.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May29.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May29.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May29.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May29.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May29.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May29.2023,23::45,N/A,N/A,N/A,N/A,N/A,N/A
May30.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May30.2023,12::01,N/A,N/A,N/A,N/A,N/A,N/A
May30.2023,12::30,N/A,N/A,N/A,N/A,N/A,N/A
May30.2023,02::30,N/A,N/A,N/A,N/A,N/A,N/A
May30.2023,08::00,N/A,N/A,N/A,N/A,N/A,N/A
May30.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May30.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May30.2023,09::00,N/A,N/A,N/A,N/A,N/A,N/A
May30.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May30.2023,10::14,N/A,N/A,N/A,N/A,N/A,N/A
May30.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
May30.2023,14::00,N/A,N/A,N/A,N/A,N/A,N/A
May30.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May30.2023,15::00,N/A,N/A,N/A,N/A,N/A,N/A
May31.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May31.2023,12::00,N/A,N/A,N/A,N/A,N/A,N/A
May31.2023,12::50,N/A,N/A,N/A,N/A,N/A,N/A
May31.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May31.2023,02::00,N/A,N/A,N/A,N/A,N/A,N/A
May31.2023,02::30,N/A,N/A,N/A,N/A,N/A,N/A
May31.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May31.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May31.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May31.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May31.2023,06::00,N/A,N/A,N/A,N/A,N/A,N/A
May31.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May31.2023,07::00,N/A,N/A,N/A,N/A,N/A,N/A
May31.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May31.2023,07::30,N/A,N/A,N/A,N/A,N/A,N/A
May31.2023,07::45,N/A,N/A,N/A,N/A,N/A,N/A
May31.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May31.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May31.2023,08::55,N/A,N/A,N/A,N/A,N/A,N/A
May31.2023,09::00,N/A,N/A,N/A,N/A,N/A,N/A
May31.2023,,N/A,N/A,N/A,N/A,N/A,N/A
May31.2023,10::00,N/A,N/A,N/A,N/A,N/A,N/A
May31.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
May31.2023,13::50,N/A,N/A,N/A,N/A,N/A,N/A
May31.2023,14::15,N/A,N/A,N/A,N/A,N/A,N/A
May31.2023,14::45,N/A,N/A,N/A,N/A,N/A,N/A
May31.2023,15::00,N/A,N/A,N/A,N/A,N/A,N/A
May31.2023,16::05,N/A,N/A,N/A,N/A,N/A,N/A
May31.2023,17::30,N/A,N/A,N/A,N/A,N/A,N/A
May31.2023,18::30,N/A,N/A,N/A,N/A,N/A,N/A
May31.2023,19::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun01.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun01.2023,12::50,N/A,N/A,N/A,N/A,N/A,N/A
Jun01.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun01.2023,02::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun01.2023,02::45,N/A,N/A,N/A,N/A,N/A,N/A
Jun01.2023,04::35,N/A,N/A,N/A,N/A,N/A,N/A
Jun01.2023,07::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun01.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun01.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun01.2023,07::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun01.2023,07::45,N/A,N/A,N/A,N/A,N/A,N/A
Jun01.2023,08::15,N/A,N/A,N/A,N/A,N/A,N/A
Jun01.2023,08::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun01.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun01.2023,08::45,N/A,N/A,N/A,N/A,N/A,N/A
Jun01.2023,08::50,N/A,N/A,N/A,N/A,N/A,N/A
Jun01.2023,08::55,N/A,N/A,N/A,N/A,N/A,N/A
Jun01.2023,09::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun01.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun01.2023,09::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun01.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun01.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun01.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun01.2023,09::59,N/A,N/A,N/A,N/A,N/A,N/A
Jun01.2023,10::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun01.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun01.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun01.2023,10::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun01.2023,24::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun01.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun01.2023,13::15,N/A,N/A,N/A,N/A,N/A,N/A
Jun01.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun01.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun01.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun01.2023,14::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun01.2023,14::45,N/A,N/A,N/A,N/A,N/A,N/A
Jun01.2023,15::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun01.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun01.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun01.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun01.2023,15::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun01.2023,16::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun01.2023,18::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun01.2023,23::45,N/A,N/A,N/A,N/A,N/A,N/A
Jun02.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun02.2023,12::50,N/A,N/A,N/A,N/A,N/A,N/A
Jun02.2023,07::45,N/A,N/A,N/A,N/A,N/A,N/A
Jun02.2023,08::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun02.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun02.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun02.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun02.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun03.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun03.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun04.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun04.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun04.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun05.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun05.2023,02::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun05.2023,02::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun05.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun05.2023,02::45,N/A,N/A,N/A,N/A,N/A,N/A
Jun05.2023,07::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun05.2023,07::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun05.2023,08::15,N/A,N/A,N/A,N/A,N/A,N/A
Jun05.2023,08::45,N/A,N/A,N/A,N/A,N/A,N/A
Jun05.2023,08::50,N/A,N/A,N/A,N/A,N/A,N/A
Jun05.2023,08::55,N/A,N/A,N/A,N/A,N/A,N/A
Jun05.2023,09::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun05.2023,09::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun05.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun05.2023,10::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun05.2023,14::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun05.2023,14::45,N/A,N/A,N/A,N/A,N/A,N/A
Jun05.2023,15::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun05.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun05.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun06.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun06.2023,12::01,N/A,N/A,N/A,N/A,N/A,N/A
Jun06.2023,12::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun06.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun06.2023,02::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun06.2023,02::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun06.2023,04::35,N/A,N/A,N/A,N/A,N/A,N/A
Jun06.2023,05::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun06.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun06.2023,07::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun06.2023,09::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun06.2023,10::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun06.2023,10::04,N/A,N/A,N/A,N/A,N/A,N/A
Jun06.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun06.2023,15::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun06.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun06.2023,15::55,N/A,N/A,N/A,N/A,N/A,N/A
Jun07.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun07.2023,12::20,N/A,N/A,N/A,N/A,N/A,N/A
Jun07.2023,12::50,N/A,N/A,N/A,N/A,N/A,N/A
Jun07.2023,02::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun07.2023,04::02,N/A,N/A,N/A,N/A,N/A,N/A
Jun07.2023,04::03,N/A,N/A,N/A,N/A,N/A,N/A
Jun07.2023,06::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun07.2023,06::45,N/A,N/A,N/A,N/A,N/A,N/A
Jun07.2023,07::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun07.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun07.2023,07::45,N/A,N/A,N/A,N/A,N/A,N/A
Jun07.2023,08::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun07.2023,09::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun07.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun07.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun07.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun07.2023,15::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun07.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun07.2023,15::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun07.2023,20::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun07.2023,23::45,N/A,N/A,N/A,N/A,N/A,N/A
Jun08.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun08.2023,12::01,N/A,N/A,N/A,N/A,N/A,N/A
Jun08.2023,12::50,N/A,N/A,N/A,N/A,N/A,N/A
Jun08.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun08.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun08.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun08.2023,02::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun08.2023,06::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun08.2023,06::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun08.2023,10::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun08.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun08.2023,13::05,N/A,N/A,N/A,N/A,N/A,N/A
Jun08.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun08.2023,15::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun08.2023,15::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun08.2023,20::10,N/A,N/A,N/A,N/A,N/A,N/A
Jun09.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun09.2023,12::50,N/A,N/A,N/A,N/A,N/A,N/A
Jun09.2023,02::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun09.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun09.2023,09::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun09.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun09.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun09.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun10.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun10.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun11.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun11.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun12.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun12.2023,12::50,N/A,N/A,N/A,N/A,N/A,N/A
Jun12.2023,06::58,N/A,N/A,N/A,N/A,N/A,N/A
Jun12.2023,15::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun12.2023,18::01,N/A,N/A,N/A,N/A,N/A,N/A
Jun12.2023,19::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun12.2023,23::45,N/A,N/A,N/A,N/A,N/A,N/A
Jun13.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun13.2023,12::50,N/A,N/A,N/A,N/A,N/A,N/A
Jun13.2023,01::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun13.2023,02::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun13.2023,07::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun13.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun13.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun13.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun13.2023,09::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun13.2023,09::02,N/A,N/A,N/A,N/A,N/A,N/A
Jun13.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun13.2023,10::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun13.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun13.2023,10::02,N/A,N/A,N/A,N/A,N/A,N/A
Jun13.2023,10::54,N/A,N/A,N/A,N/A,N/A,N/A
Jun13.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun13.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun13.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun13.2023,14::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun13.2023,15::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun13.2023,16::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun13.2023,18::01,N/A,N/A,N/A,N/A,N/A,N/A
Jun13.2023,23::45,N/A,N/A,N/A,N/A,N/A,N/A
Jun14.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun14.2023,01::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun14.2023,07::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun14.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun14.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun14.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun14.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun14.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun14.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun14.2023,10::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun14.2023,10::33,N/A,N/A,N/A,N/A,N/A,N/A
Jun14.2023,24::15,N/A,N/A,N/A,N/A,N/A,N/A
Jun14.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun14.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun14.2023,15::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun14.2023,19::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun14.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun14.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun14.2023,19::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun14.2023,23::45,N/A,N/A,N/A,N/A,N/A,N/A
Jun15.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun15.2023,12::50,N/A,N/A,N/A,N/A,N/A,N/A
Jun15.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun15.2023,02::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun15.2023,02::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun15.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun15.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun15.2023,03::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun15.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun15.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun15.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun15.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun15.2023,05::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun15.2023,07::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun15.2023,07::45,N/A,N/A,N/A,N/A,N/A,N/A
Jun15.2023,08::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun15.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun15.2023,10::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun15.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun15.2023,10::54,N/A,N/A,N/A,N/A,N/A,N/A
Jun15.2023,13::13,N/A,N/A,N/A,N/A,N/A,N/A
Jun15.2023,13::15,N/A,N/A,N/A,N/A,N/A,N/A
Jun15.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun15.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun15.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun15.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun15.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun15.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun15.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun15.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun15.2023,13::45,N/A,N/A,N/A,N/A,N/A,N/A
Jun15.2023,14::15,N/A,N/A,N/A,N/A,N/A,N/A
Jun15.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun15.2023,15::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun15.2023,15::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun15.2023,16::35,N/A,N/A,N/A,N/A,N/A,N/A
Jun15.2023,21::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun15.2023,23::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun16.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun16.2023,03::47,N/A,N/A,N/A,N/A,N/A,N/A
Jun16.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun16.2023,07::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun16.2023,08::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun16.2023,09::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun16.2023,10::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun16.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun16.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun16.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun16.2023,24::45,N/A,N/A,N/A,N/A,N/A,N/A
Jun16.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun16.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun16.2023,15::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun16.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun16.2023,16::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun16.2023,19::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun17.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun17.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun18.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun18.2023,23::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun19.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun19.2023,12::01,N/A,N/A,N/A,N/A,N/A,N/A
Jun19.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun19.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun19.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun19.2023,15::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun19.2023,20::23,N/A,N/A,N/A,N/A,N/A,N/A
Jun20.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun20.2023,02::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun20.2023,02::35,N/A,N/A,N/A,N/A,N/A,N/A
Jun20.2023,04::15,N/A,N/A,N/A,N/A,N/A,N/A
Jun20.2023,05::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun20.2023,07::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun20.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun20.2023,09::02,N/A,N/A,N/A,N/A,N/A,N/A
Jun20.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun20.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun20.2023,15::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun20.2023,16::16,N/A,N/A,N/A,N/A,N/A,N/A
Jun20.2023,16::45,N/A,N/A,N/A,N/A,N/A,N/A
Jun21.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun21.2023,12::50,N/A,N/A,N/A,N/A,N/A,N/A
Jun21.2023,01::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun21.2023,07::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun21.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun21.2023,07::02,N/A,N/A,N/A,N/A,N/A,N/A
Jun21.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun21.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun21.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun21.2023,09::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun21.2023,10::38,N/A,N/A,N/A,N/A,N/A,N/A
Jun21.2023,11::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun21.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun21.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun21.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun21.2023,14::45,N/A,N/A,N/A,N/A,N/A,N/A
Jun21.2023,15::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun21.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun21.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun21.2023,17::40,N/A,N/A,N/A,N/A,N/A,N/A
Jun21.2023,18::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun21.2023,23::45,N/A,N/A,N/A,N/A,N/A,N/A
